ID_Cliente,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Pagamento_Menssal
2546-KZAAT,Male,False,True,False,52,True,DSL,True,False,True,One year,Mailed check,75.4,3865.45,False,
0181-RITDD,Male,False,True,True,62,True,FIBER OPTIC,True,True,True,Two year,Mailed check,108.15,6825.65,False,
5989-PGKJB,Female,False,False,False,16,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,86.25,1340.1,False,
4795-KTRTH,Female,True,True,False,5,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,81.0,371.65,True,
8272-ONJLV,Male,False,False,False,12,True,FIBER OPTIC,False,False,True,One year,Electronic check,95.7,1184.0,False,
1488-PBLJN,Female,False,True,True,72,True,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),116.85,8477.7,False,
0308-GIQJT,Male,True,False,False,71,True,FIBER OPTIC,False,True,True,One year,Bank transfer (automatic),105.75,7382.85,False,
3778-FOAQW,Female,False,True,False,24,True,NO,,,,One year,Mailed check,20.15,456.85,False,
4452-ROHMO,Female,False,False,False,15,True,NO,,,,Two year,Mailed check,19.6,331.6,False,
6481-OGDOO,Male,False,True,False,67,True,FIBER OPTIC,True,False,False,One year,Credit card (automatic),90.6,6056.15,True,
3090-LETTY,Male,False,False,True,2,True,DSL,True,False,False,Month-to-month,Bank transfer (automatic),60.95,134.6,False,
5349-AZPEW,Female,False,True,True,5,False,DSL,False,False,False,Month-to-month,Mailed check,25.05,125.5,False,
3753-TSEMP,Female,False,True,False,15,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,88.15,1390.6,True,
8305-VHZBZ,Male,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.2,20.2,True,
9720-JJJOR,Male,False,True,True,41,True,DSL,True,False,False,One year,Bank transfer (automatic),60.3,2511.3,False,
8100-HZZLJ,Female,False,False,True,43,True,DSL,True,False,False,Month-to-month,Electronic check,63.95,2737.05,False,
8775-ERLNB,Male,True,True,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.3,74.3,False,
8309-IEYJD,Female,True,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,70.6,70.6,False,
9172-JITSM,Female,False,True,True,26,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,90.8,2361.8,True,
6298-QDFNH,Male,False,False,False,22,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,79.35,1730.35,True,
7398-HPYZQ,Male,False,True,False,71,True,DSL,True,True,True,Two year,Bank transfer (automatic),90.55,6404.0,False,
3546-GHEAE,Male,False,False,False,7,True,NO,,,,Two year,Mailed check,19.45,165.35,False,
7361-YPXFS,Female,True,False,False,28,True,DSL,False,True,False,Month-to-month,Bank transfer (automatic),64.45,1867.6,False,
6557-BZXLQ,Male,True,False,False,16,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.65,1043.3,False,
2550-QHZGP,Male,False,False,False,7,True,NO,,,,One year,Mailed check,19.5,128.6,False,
7519-JTWQH,Female,False,False,False,69,True,FIBER OPTIC,False,True,True,Two year,Bank transfer (automatic),110.5,7455.45,False,
2538-OIMXF,Female,False,False,True,1,False,DSL,False,False,False,Month-to-month,Mailed check,24.7,24.7,False,
8543-MSDMF,Male,False,False,False,3,True,DSL,True,False,True,Month-to-month,Electronic check,77.4,206.15,False,
9961-JBNMK,Male,True,False,False,21,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),96.8,2030.3,True,
1170-SASML,Female,False,True,False,69,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),85.4,5869.4,False,
4872-JCVCA,Female,False,True,False,71,False,DSL,True,True,False,Two year,Bank transfer (automatic),47.6,3377.8,False,
5346-BZCHP,Female,False,True,True,69,True,NO,,,,Two year,Mailed check,19.4,1346.2,False,
2038-LLMLM,Female,False,False,False,48,True,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,103.85,4946.05,False,
6173-ITPWD,Male,False,True,False,47,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),83.35,4065.0,True,
9734-UYXQI,Female,False,False,False,2,True,DSL,False,False,False,Month-to-month,Electronic check,49.4,106.55,True,
1216-BGTSP,Male,False,False,False,45,True,FIBER OPTIC,True,True,True,Month-to-month,Credit card (automatic),108.45,4964.7,False,
4138-NAXED,Male,False,False,False,51,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),81.0,4085.75,False,
2189-UXTKY,Female,False,True,False,22,True,DSL,True,True,True,Month-to-month,Electronic check,79.2,1742.75,True,
0744-BIKKF,Male,False,False,False,72,True,DSL,True,True,True,Two year,Bank transfer (automatic),86.65,6224.8,False,
7483-IQWIB,Male,False,True,True,37,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,92.95,3415.25,False,
5248-KWLAR,Male,False,True,True,71,True,DSL,True,True,True,Two year,Electronic check,90.35,6325.25,False,
4958-GZWIY,Male,False,True,True,7,True,DSL,False,False,False,Month-to-month,Electronic check,48.7,340.25,True,
7996-MHXLW,Female,False,False,False,66,True,NO,,,,Two year,Credit card (automatic),25.15,1683.6,False,
7833-PKIHD,Male,False,True,True,51,True,DSL,True,True,True,One year,Bank transfer (automatic),76.4,3966.3,False,
7061-OVMIM,Female,False,True,True,30,True,NO,,,,One year,Bank transfer (automatic),19.55,608.5,False,
5153-RTHKF,Female,False,False,False,34,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,85.35,2896.6,False,
1852-QSWCD,Male,False,True,True,64,True,NO,,,,Two year,Mailed check,24.8,1514.85,False,
4832-VRBMR,Male,True,True,False,65,True,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),103.15,6792.45,False,
9079-LWTFD,Male,False,False,False,47,True,FIBER OPTIC,True,True,True,Month-to-month,Mailed check,100.75,4669.2,False,
6356-ELRKD,Female,False,False,False,1,True,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,95.6,95.6,True,
8624-GIOUT,Female,False,False,False,49,True,DSL,True,False,False,Month-to-month,Credit card (automatic),59.75,2934.3,True,
3392-EHMNK,Female,False,True,True,67,True,FIBER OPTIC,False,True,True,Two year,Credit card (automatic),94.1,6302.8,False,
5986-WWXDV,Male,False,False,True,39,True,NO,,,,One year,Bank transfer (automatic),19.35,779.2,False,
3061-BCKYI,Male,False,False,False,14,True,NO,,,,Month-to-month,Mailed check,19.9,283.75,False,
6179-GJPSO,Female,True,False,False,43,True,FIBER OPTIC,True,True,True,Month-to-month,Credit card (automatic),108.15,4600.7,True,
7901-TBKJX,Male,True,False,False,56,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,101.05,5594.0,False,
7228-PAQPD,Female,False,False,False,14,True,DSL,False,True,False,One year,Credit card (automatic),59.1,772.85,False,
3177-LASXD,Female,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,71.35,71.35,True,
7746-QYVCO,Male,False,True,True,16,True,DSL,True,False,False,One year,Mailed check,55.85,857.8,False,
5804-HYIEZ,Male,False,True,True,70,True,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,106.05,7554.05,False,
9919-FZDED,Male,True,True,False,72,True,DSL,True,False,True,Two year,Credit card (automatic),84.1,5981.65,False,
5934-TSSAU,Female,False,True,True,23,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),75.3,1702.9,False,
3486-KHMLI,Male,False,False,True,21,True,NO,,,,Month-to-month,Mailed check,24.7,467.15,False,
4897-QSUYC,Female,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.15,20.15,True,
1084-UQCHV,Male,False,False,True,1,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),69.75,69.75,True,
8290-YWKHZ,Female,True,True,False,32,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,93.2,2931.0,True,
2955-BJZHG,Male,False,True,True,17,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,80.85,1400.85,True,
3806-DXQOM,Female,False,False,False,4,False,DSL,True,False,False,Month-to-month,Electronic check,33.65,137.85,True,
6784-XYJAE,Female,False,False,False,36,True,DSL,False,False,False,One year,Electronic check,55.8,1941.5,False,
3933-DQPWX,Female,False,False,False,50,False,DSL,False,True,False,Two year,Credit card (automatic),39.7,1932.75,False,
6661-EIPZC,Female,False,True,True,48,False,DSL,False,True,False,Month-to-month,Credit card (automatic),29.5,1423.05,False,
8957-THMOA,Female,False,False,True,50,True,NO,,,,Two year,Credit card (automatic),20.15,970.85,False,
2251-PYLPB,Male,False,True,False,72,True,DSL,True,True,False,Two year,Credit card (automatic),79.55,5810.9,False,
5555-RNPGT,Male,False,False,True,10,True,NO,,,,Month-to-month,Credit card (automatic),24.8,223.9,False,
1057-FOGLZ,Female,False,False,False,18,True,NO,,,,Month-to-month,Mailed check,19.65,391.7,False,
9300-RENDD,Male,False,False,False,1,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,79.95,79.95,True,
0761-AETCS,Female,False,False,False,1,True,NO,,,,Month-to-month,Electronic check,19.3,19.3,True,
8087-LGYHQ,Male,False,False,False,9,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,94.05,811.65,False,
4137-BTIKL,Male,False,False,False,2,True,FIBER OPTIC,True,False,False,Month-to-month,Mailed check,90.75,174.75,False,
2190-BCXEC,Female,False,True,False,40,True,FIBER OPTIC,False,True,False,Month-to-month,Credit card (automatic),78.85,3126.85,False,
6227-FBDXH,Male,False,True,False,69,True,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),99.5,6841.45,False,
2153-MREFK,Female,False,True,False,37,True,FIBER OPTIC,True,True,False,One year,Electronic check,99.2,3754.6,True,
2911-WDXMV,Male,False,False,True,18,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),80.55,1406.65,False,
7206-PQBBZ,Male,True,True,False,11,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.2,834.7,False,
3106-ULWFW,Female,False,True,False,8,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),85.2,627.4,True,
0925-VYDLG,Female,False,False,False,3,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.25,242.0,True,
4547-FZJWE,Male,False,True,True,55,True,DSL,True,False,False,One year,Credit card (automatic),59.45,3157.0,False,
7422-WNBTY,Male,False,True,False,33,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,93.35,3092.0,False,
0842-IWYCP,Female,False,False,False,46,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),44.95,2168.9,False,
3521-HTQTV,Male,False,False,False,34,True,NO,,,,Two year,Bank transfer (automatic),26.1,980.35,False,
3744-ZBHON,Female,False,False,False,3,True,NO,,,,Month-to-month,Electronic check,20.2,65.95,False,
3373-DIUUN,Male,False,True,True,30,True,NO,,,,Two year,Mailed check,21.25,711.9,False,
8383-SGHJU,Female,False,False,False,33,True,DSL,True,True,False,One year,Electronic check,59.4,1952.8,False,
7607-QKKTJ,Male,False,True,True,45,True,FIBER OPTIC,False,False,False,One year,Credit card (automatic),95.0,4368.85,False,
7707-PYBBH,Male,False,False,False,40,True,DSL,True,True,False,Month-to-month,Mailed check,61.9,2647.1,False,
8984-HPEMB,Female,False,False,False,71,True,FIBER OPTIC,True,True,True,Two year,Electronic check,118.65,8477.6,False,
4349-GFQHK,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Electronic check,54.35,54.35,True,
4139-DETXS,Female,False,True,True,72,False,DSL,True,True,True,Two year,Bank transfer (automatic),64.45,4528.0,False,
9779-DPNEJ,Female,False,True,True,22,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.15,1790.65,False,
9805-FILKB,Male,False,True,True,46,True,NO,,,,One year,Bank transfer (automatic),20.2,845.6,False,
5793-YOLJN,Female,False,True,True,55,True,NO,,,,Two year,Mailed check,21.0,1210.3,False,
0673-IGUQO,Male,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.45,20.45,False,
4123-FCVCB,Female,False,False,False,12,True,DSL,False,True,True,One year,Mailed check,75.85,854.45,False,
8819-IMISP,Male,False,False,False,31,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.45,2429.1,False,
7802-EFKNY,Male,False,True,False,5,False,DSL,False,False,False,Month-to-month,Electronic check,24.95,100.4,True,
8311-UEUAB,Female,False,True,True,67,True,DSL,True,False,True,Two year,Electronic check,75.5,5229.45,False,
5858-EAFCZ,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,44.45,44.45,False,
8035-BUYVG,Male,False,True,False,40,False,DSL,True,False,False,One year,Electronic check,42.35,1716.45,True,
1163-ONYEY,Male,False,True,True,41,True,DSL,True,False,True,Month-to-month,Credit card (automatic),74.55,3023.55,False,
9787-XVQIU,Male,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.3,75.3,True,
8945-MUQUF,Male,False,False,False,51,True,FIBER OPTIC,True,False,True,One year,Electronic check,94.8,4837.6,True,
5656-MJEFC,Male,False,True,True,42,False,DSL,True,True,True,Two year,Credit card (automatic),48.15,2032.3,False,
6082-OQFBA,Male,False,True,True,23,True,NO,,,,One year,Mailed check,19.65,436.9,False,
8051-HJRLT,Female,True,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.55,70.55,True,
8974-OVACP,Female,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.15,20.15,False,
4010-YLMVT,Female,False,False,False,56,True,FIBER OPTIC,True,False,True,Month-to-month,Credit card (automatic),106.6,5893.95,False,
1379-FRVEB,Male,False,False,True,15,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,91.0,1430.05,False,
8612-GXIDD,Male,False,True,True,12,True,NO,,,,Two year,Bank transfer (automatic),25.4,313.0,False,
6288-CHQJB,Female,False,True,True,54,True,DSL,True,True,False,Two year,Bank transfer (automatic),69.95,3871.85,False,
8160-HOWOX,Female,False,False,False,7,True,DSL,False,False,True,Month-to-month,Electronic check,66.85,458.1,False,
3023-GFLBR,Female,False,True,True,33,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),86.15,2745.7,True,
6648-INWPS,Male,False,True,True,16,True,NO,,,,Month-to-month,Electronic check,20.15,341.35,False,
4223-BKEOR,Female,False,False,True,21,True,DSL,True,False,False,One year,Mailed check,64.85,1336.8,False,
4079-VTGLK,Male,True,True,False,30,True,DSL,False,False,True,Two year,Electronic check,74.85,2181.75,False,
1763-WQFUK,Male,False,False,False,3,True,DSL,False,True,False,Month-to-month,Mailed check,50.5,147.75,False,
1391-UBDAR,Male,False,False,False,11,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,72.9,818.45,False,
8894-JVDCV,Female,False,False,False,62,True,FIBER OPTIC,True,True,True,One year,Credit card (automatic),115.05,7133.45,False,
2023-VQFDL,Male,False,False,False,18,True,NO,,,,Month-to-month,Electronic check,19.0,348.8,False,
1345-GKDZZ,Male,False,False,True,6,True,NO,,,,Month-to-month,Mailed check,19.55,128.6,False,
2014-MKGMH,Female,False,False,False,46,True,FIBER OPTIC,False,False,True,One year,Electronic check,101.1,4674.4,False,
5628-FCGYG,Male,False,False,False,21,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,84.1,1737.45,False,
2560-WBWXF,Male,False,False,False,68,True,NO,,,,Two year,Bank transfer (automatic),24.15,1498.85,False,
0248-IPDFW,Female,False,False,False,1,True,DSL,False,False,False,Month-to-month,Electronic check,50.1,50.1,False,
7978-DKUQH,Female,False,True,False,25,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.6,1797.75,False,
4335-UPJSI,Female,False,False,True,24,True,NO,,,,Two year,Mailed check,19.75,498.1,False,
0524-IAVZO,Female,False,True,False,30,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.0,2624.25,True,
2737-YNGYW,Female,False,False,False,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.55,184.1,True,
1784-EZDKJ,Male,False,True,False,51,True,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),106.8,5498.8,False,
9297-FVVDH,Female,False,True,True,57,True,DSL,True,True,True,Two year,Electronic check,84.5,4845.4,False,
8007-YYPWD,Female,False,False,False,15,True,NO,,,,Two year,Bank transfer (automatic),25.05,369.1,False,
7101-HRBLJ,Female,False,True,True,72,True,DSL,True,True,True,Two year,Bank transfer (automatic),83.7,6096.9,False,
5159-YFPKQ,Female,False,False,False,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.8,160.75,True,
6635-CPNUN,Male,False,True,False,28,True,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),96.6,2684.35,False,
4021-RQSNY,Male,True,True,False,29,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,98.5,3004.15,True,
5453-YBTWV,Male,False,True,True,70,True,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),101.1,6994.8,False,
5039-LZRQT,Female,False,False,False,13,True,NO,,,,One year,Mailed check,20.2,273.25,False,
2931-VUVJN,Female,True,True,False,59,True,FIBER OPTIC,True,True,False,One year,Electronic check,94.05,5483.9,False,
9061-TIHDA,Male,True,True,False,13,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,95.25,1233.65,True,
8699-ASUFO,Male,True,True,False,7,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,74.4,527.9,True,
6418-PIQSP,Female,False,True,False,62,True,DSL,True,True,True,Two year,Mailed check,81.0,4985.9,False,
8220-OCUFY,Female,False,False,False,21,True,DSL,True,True,False,One year,Electronic check,60.25,1258.35,False,
3995-WFCSM,Female,False,False,False,2,True,DSL,False,False,False,Month-to-month,Electronic check,60.85,111.4,False,
1895-QTKDO,Female,False,False,False,1,True,DSL,False,False,False,Month-to-month,Credit card (automatic),43.95,43.95,False,
2038-OEQZH,Male,False,False,False,4,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,86.05,308.1,False,
1178-PZGAB,Female,False,False,False,19,True,NO,,,,One year,Credit card (automatic),20.25,383.65,False,
